"Status Code/Type"	"Row Name"	"Run #"	CS_1	CS_10	CS_11	CS_12	CS_2	CS_3	CS_4	CS_5	CS_6	CS_7	CS_8	CS_9	IB_1	IB_10	IB_11	IB_12	IB_2	IB_3	IB_4	IB_5	IB_6	IB_7	IB_8	IB_9	IC_1	IC_10	IC_11	IC_12	IC_2	IC_3	IC_4	IC_5	IC_6	IC_7	IC_8	IC_9	ID_1	ID_10	ID_11	ID_12	ID_2	ID_3	ID_4	ID_5	ID_6	ID_7	ID_8	ID_9	IF_1	IF_10	IF_11	IF_12	IF_2	IF_3	IF_4	IF_5	IF_6	IF_7	IF_8	IF_9	M_CS_1	M_CS_10	M_CS_11	M_CS_12	M_CS_2	M_CS_3	M_CS_4	M_CS_5	M_CS_6	M_CS_7	M_CS_8	M_CS_9	M_IB_1	M_IB_10	M_IB_11	M_IB_12	M_IB_2	M_IB_3	M_IB_4	M_IB_5	M_IB_6	M_IB_7	M_IB_8	M_IB_9	M_IC_1	M_IC_10	M_IC_11	M_IC_12	M_IC_2	M_IC_3	M_IC_4	M_IC_5	M_IC_6	M_IC_7	M_IC_8	M_IC_9	M_ID_1	M_ID_10	M_ID_11	M_ID_12	M_ID_2	M_ID_3	M_ID_4	M_ID_5	M_ID_6	M_ID_7	M_ID_8	M_ID_9	M_IF_1	M_IF_10	M_IF_12	M_IF_2	M_IF_3	M_IF_4	M_IF_5	M_IF_6	M_IF_7	M_IF_8	M_IF_9	M_OB_1	M_OB_10	M_OB_11	M_OB_12	M_OB_2	M_OB_3	M_OB_4	M_OB_5	M_OB_6	M_OB_7	M_OB_8	M_OB_9	M_OC_1	M_OC_10	M_OC_11	M_OC_12	M_OC_2	M_OC_3	M_OC_4	M_OC_5	M_OC_6	M_OC_7	M_OC_8	M_OC_9	M_OD_1	M_OD_10	M_OD_11	M_OD_12	M_OD_2	M_OD_3	M_OD_4	M_OD_5	M_OD_6	M_OD_7	M_OD_8	M_OD_9	M_OF_1	M_OF_10	M_OF_11	M_OF_12	M_OF_2	M_OF_3	M_OF_4	M_OF_5	M_OF_6	M_OF_7	M_OF_8	M_OF_9	n_CS	n_IB	n_IC	n_ID	n_IF	n_OB	n_OC	n_OD	n_OF	OB_1	OB_10	OB_11	OB_12	OB_2	OB_3	OB_4	OB_5	OB_6	OB_7	OB_8	OB_9	OC_1	OC_10	OC_11	OC_12	OC_2	OC_3	OC_4	OC_5	OC_6	OC_7	OC_8	OC_9	OD_1	OD_10	OD_11	OD_12	OD_2	OD_3	OD_4	OD_5	OD_6	OD_7	OD_8	OD_9	OF_1	OF_10	OF_11	OF_12	OF_2	OF_3	OF_4	OF_5	OF_6	OF_7	OF_8	OF_9	Braking__U__mag__max	Camber_Gain_2g_Braking	HEX_areal	HEX_mass	Mass_total	Tot_Strain	U_flange_Braking	U_flange_Bump_Braking	U_flange_Bump_Cornering	U_flange_Cornering	UD__mass	UD_areal	"Design Feasibility"	"Objective and Penalty"	"Objective Function"	"Penalty Function"
OK	Optimization1[1]/Subflow[2036]	2036	45	75	45	15	75	60	-30	45	0	-60	-60	-60	45	-30	-30	75	75	30	-30	-30	-30	0	75	0	45	75	60	15	15	0	45	-30	15	-30	-30	15	45	-60	-30	-60	75	-30	-30	30	-60	75	75	-60	45	15	-60	15	-30	-60	-60	75	75	15	-60	15	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	7	12	6	7	6	7	6	6	8	45	45	-60	-60	75	15	75	75	60	0	45	75	45	45	-30	45	-30	75	15	-60	-30	60	15	15	45	-30	15	75	45	15	75	75	75	45	45	60	45	15	45	45	75	75	30	45	60	60	45	-30	1.08525	0.0652200150603	0.681285	545.028	559.248	14168.5343018	1.0852546466	1.28336829018	1.97811587363	1.70059464096	14.22	0.0948	1	35103269216.35126	14168.5343018	35103255047.816956
OK	Optimization1[1]/Subflow[2037]	2037	45	30	75	-30	75	75	-30	45	-60	0	-30	-60	45	-30	15	75	75	30	-30	-30	-30	0	75	0	45	75	0	-30	-30	0	45	-30	45	-30	-30	-30	45	-60	-30	-30	75	-30	-30	30	-60	75	75	-60	45	15	-60	15	-30	-60	-60	60	75	-30	-60	-30	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	7	10	6	7	6	7	6	6	6	45	45	-60	-60	75	-30	45	75	75	0	75	75	45	75	-30	75	-60	60	45	-60	-60	60	45	15	45	-30	15	75	45	-30	75	45	75	15	45	60	45	15	45	15	75	75	30	15	60	60	45	-30	1.26664	0.0677823102491	0.60913875	487.311	516.846	15151.8804932	1.26663817365	1.50287067379	2.25671993867	1.92802011214	29.535	0.1969	1	2837892313.001991	15151.8804932	2837877161.1214976
OK	Optimization1[1]/Subflow[2039]	2039	45	60	45	15	75	75	-30	75	-60	0	-30	15	45	-30	15	75	75	60	15	-30	-30	-60	45	0	45	75	30	-30	15	30	45	-30	15	-60	-30	15	45	-30	-30	-60	45	15	-60	30	0	75	45	-60	45	45	-60	15	-30	-60	-60	75	75	15	0	-60	1	1	0	1	0	1	0	1	1	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	6	10	4	7	6	7	6	6	6	45	45	-60	-30	75	15	75	75	60	0	45	75	45	15	-30	45	-60	30	15	-60	15	60	75	15	45	15	-30	75	45	-30	75	15	75	15	45	60	45	15	45	15	75	75	30	-30	30	60	45	15	1.44523	0.0599521660057	0.51781125	414.249	456.009	17553.1484375	1.44522869795	1.71753032063	2.43918062617	2.07235202735	41.76	0.2784	1	19352098371.507248	17553.1484375	19352080818.35881
OK	Optimization1[1]/Subflow[2040]	2040	45	60	75	45	75	75	15	45	0	0	-30	-30	45	-30	15	75	75	30	-30	-30	-30	30	75	30	45	75	30	-30	-30	-60	45	-60	15	15	-30	15	45	-30	-30	-60	75	-60	-30	30	-60	75	75	-60	45	15	-60	-30	-60	-60	-60	75	45	15	-60	-30	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	6	10	6	7	6	7	6	8	8	45	45	-60	-60	75	15	75	75	60	0	75	45	45	15	-30	45	-60	30	15	-60	15	75	45	15	45	-30	15	75	45	15	75	45	75	45	75	75	45	15	45	15	75	45	30	15	30	75	45	-60	1.37177	0.0501767555913	0.594165	475.332	510.057	16098.8068848	1.3717686223	1.64702238115	2.54836842568	2.16630432571	34.725	0.2315	1	1011448591.3232908	16098.8068848	1011432492.516406
OK	Optimization1[1]/Subflow[2041]	2041	45	60	45	-30	75	75	-60	45	-60	-60	-60	-30	45	-60	45	75	45	30	-30	-30	-30	-60	75	0	45	75	30	-30	-60	0	45	-30	-30	-30	15	45	45	-60	-30	-30	75	-30	-30	30	0	75	75	-60	45	15	-60	-30	-30	0	-60	75	75	15	-60	-30	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	12	4	7	6	7	6	6	6	45	75	-60	-30	45	15	45	75	75	0	75	75	45	15	-30	45	-30	60	15	-60	-30	75	15	15	45	-30	15	75	45	15	75	15	75	45	45	60	45	-30	45	-30	75	75	30	15	30	60	45	-30	1.37908	0.0687300788716	0.562815	450.252	480.057	16076.1844482	1.3790800077	1.63031603505	2.23807725759	1.90380439846	29.805	0.1987	1	3977248568.544974	16076.1844482	3977232492.3605256
OK	Optimization1[1]/Subflow[2042]	2042	45	60	75	15	75	75	15	45	-60	-60	-30	-30	45	-30	-30	75	45	30	-30	-60	-30	0	75	0	45	75	30	-30	-30	0	15	-30	15	-30	-30	-30	45	-60	-30	-60	75	-30	-60	30	-60	75	75	-60	45	15	0	15	-60	-60	-30	75	45	-60	-60	-30	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	10	4	7	6	8	6	6	5	45	45	-60	-30	45	15	45	75	75	0	75	75	45	45	-30	45	-30	60	-30	-60	-30	60	45	15	45	-30	45	75	45	-30	75	15	75	45	45	75	45	-30	75	-30	75	75	30	15	0	60	45	-30	1.6337	0.0808535500239	0.58958625	471.669	496.659	17741.314209	1.63320290311	1.91737919155	2.75310765585	2.3525022739	24.99	0.1666	1	111640551.78924228	17741.314209	111622810.47503328
OK	Optimization1[1]/Subflow[2043]	2043	45	60	45	15	45	75	-30	75	0	0	-60	-30	45	-30	45	75	75	30	-30	-60	-60	0	75	-60	45	75	30	-30	-30	0	45	-30	15	-30	-30	15	45	-60	-30	-30	75	-60	-60	30	-60	75	75	-60	45	15	-60	-30	-30	0	-60	30	45	-30	0	-30	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	7	10	6	8	6	7	6	6	6	45	15	-60	-60	75	15	15	75	60	-60	75	75	45	45	-30	45	-30	60	15	0	-60	75	45	15	45	-30	-30	75	45	-30	75	15	45	15	45	75	45	15	45	15	75	75	30	15	30	60	45	15	1.29072	0.0687763457732	0.6237	498.96	527.475	15695.3684082	1.29072472877	1.53108424633	2.28195890098	1.95759942797	28.515	0.1901	1	7548771946.905027	15695.3684082	7548756251.536619
OK	Optimization1[1]/Subflow[2044]	2044	45	75	75	45	75	60	-30	45	-60	-60	-30	15	45	15	-30	45	75	30	-30	-60	15	0	75	0	45	75	30	15	-30	0	15	-30	15	-30	-30	15	45	-30	-30	-30	75	15	-30	30	-60	45	45	-60	45	15	-60	15	-30	-60	-30	60	75	45	0	15	1	1	1	1	0	1	0	1	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	7	10	8	5	6	7	6	6	6	45	45	-60	-60	45	-30	15	75	60	-60	75	75	45	45	15	75	-60	60	45	-60	-60	60	45	15	45	-30	45	75	45	-30	75	45	75	45	45	30	45	45	45	15	75	75	0	15	30	60	45	15	1.23408	0.0622300330905	0.57003375	456.027	501.822	14631.4075928	1.23407645176	1.48428232004	2.31669668915	1.97228420262	45.795	0.3053	1	33211473.73213944	14631.4075928	33196842.32454664
OK	Optimization1[1]/Subflow[2045]	2045	45	60	75	15	45	75	-30	45	0	0	-30	-30	45	15	15	75	45	30	-30	15	-30	0	75	-60	45	75	30	-30	-60	30	45	-60	15	-60	15	15	45	-30	-30	-30	75	-30	-60	30	-60	75	75	-60	45	-30	-60	15	-60	-60	-60	75	75	-30	0	-30	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	7	10	6	7	6	7	6	8	8	45	45	-60	-60	75	15	45	45	60	0	75	75	45	75	-30	45	-60	75	15	-60	15	75	75	15	45	-30	15	75	15	15	75	45	75	45	45	60	45	15	45	15	75	75	30	15	30	30	45	15	1.26515	0.0462261694482	0.66759	534.072	552.492	14678.1744385	1.26514680094	1.51712339602	2.33481930918	1.99911067979	18.42	0.1228	1	27554115325.634434	14678.1744385	27554100647.459995
OK	Optimization1[1]/Subflow[2049]	2049	45	75	75	15	45	75	-30	75	-60	0	-30	-30	45	-30	15	75	75	30	-60	-30	-30	30	75	30	45	75	0	15	-30	0	45	-30	15	-30	15	15	45	-30	-60	-30	45	-30	-60	0	-60	45	45	0	45	15	0	-30	-30	0	-60	75	45	15	0	-30	1	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9	10	6	7	6	7	6	6	6	45	45	-60	-60	75	15	75	75	60	0	75	75	45	45	-30	45	-30	60	-30	-60	-60	75	45	-30	45	-60	15	75	45	-60	75	45	75	45	75	60	45	15	45	15	75	75	30	15	30	60	45	-30	1.26231	0.0791396616416	0.61664625	493.317	540.912	15143.9342041	1.26230680857	1.48155200954	2.16132917516	1.86043191571	47.595	0.3173	1	16737932584.646482	15143.9342041	16737917440.712278
OK	Optimization1[1]/Subflow[2050]	2050	45	60	75	15	75	75	-30	45	-60	0	-30	-30	45	-30	-30	75	75	60	-30	-30	-30	30	45	0	45	75	30	15	-30	-60	75	-60	45	-60	-30	-30	45	-30	-60	-60	75	15	-30	30	-60	75	75	-60	45	15	-60	-30	-30	-60	-30	60	75	15	-60	-30	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	7	10	8	5	6	7	6	6	6	45	15	-60	-30	75	15	45	75	60	0	75	75	45	45	-30	75	15	60	15	-60	-30	75	15	15	45	15	15	75	45	-60	75	45	75	45	45	60	45	15	15	15	75	75	30	45	30	30	45	-30	1.17973	0.0641750488833	0.6282375	502.59	527.22	14554.5395508	1.17973317443	1.41926637235	2.26467349362	1.93034141673	24.63	0.1642	1	7409298556.620349	14554.5395508	7409284002.080798
OK	Optimization1[1]/Subflow[2051]	2051	45	30	75	15	75	30	-30	45	-60	0	-30	-30	45	15	15	75	75	60	-30	-60	-30	0	75	0	45	75	30	-30	-30	0	75	-30	15	-60	-60	15	45	-30	-30	-60	75	15	-60	30	0	45	75	0	45	15	-60	15	-30	-60	-60	75	45	-30	-60	-30	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	7	12	6	8	8	7	6	6	5	45	45	-60	-60	75	15	45	75	75	0	75	75	45	45	-30	45	-30	60	15	-60	15	60	75	15	45	-30	15	45	15	-30	75	45	75	45	45	75	45	-30	45	15	75	75	30	45	30	60	15	15	1.24141	0.0815400563479	0.582945	466.356	516.516	15229.508667	1.22857986064	1.43258748092	2.03080239866	1.71950244039	50.16	0.3344	1	2727797790.140297	15229.508667	2727782560.63163
OK	Optimization1[1]/Subflow[2052]	2052	45	60	75	15	75	75	-30	45	-60	30	-60	-30	45	-30	-30	75	75	30	-30	-60	15	0	75	0	45	75	30	-30	-30	0	45	-30	-30	-30	-60	-30	45	15	-30	-30	75	-30	-60	30	-60	75	75	-60	45	15	-60	15	-60	0	-60	60	75	15	-60	-30	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	10	6	5	6	7	8	4	6	45	45	-60	-30	75	15	45	75	60	0	75	75	45	45	-60	45	-30	75	15	-60	-30	60	15	15	45	-30	15	75	45	-30	75	45	75	45	45	30	45	15	45	45	75	45	30	15	30	60	45	-30	1.17853	0.0850419430763	0.6232875	498.63	521.43	14993.5509033	1.17853186384	1.40014854903	2.04737218977	1.75451391352	22.8	0.152	1	4592463994.316933	14993.5509033	4592449000.766029
OK	Optimization1[1]/Subflow[2054]	2054	45	60	75	45	75	60	-30	75	0	-60	-60	-60	45	-30	45	75	45	60	-30	-30	-30	-60	75	0	45	75	30	-30	-30	-60	45	-60	15	15	-30	15	45	-30	-60	-60	75	-60	-60	60	-60	75	45	-60	45	15	-60	15	-30	-60	-30	75	75	15	-60	-30	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	9	10	4	7	6	7	6	6	6	45	45	0	-30	75	-30	45	75	60	0	45	75	45	45	-30	75	-60	75	-30	0	-30	75	45	15	45	-30	15	75	75	15	75	45	75	45	15	30	45	45	45	15	75	75	30	45	0	30	15	-30	1.47095	0.0755551415971	0.5925975	474.078	519.828	16580.6612549	1.47079893005	1.73142637876	2.55919126566	2.18857068698	45.75	0.305	1	3931512421.313593	16580.6612549	3931495840.652338
OK	Optimization1[1]/Subflow[2055]	2055	45	60	75	15	75	75	-30	75	-60	0	-30	-60	45	-30	15	75	75	30	-30	-30	-60	0	75	0	45	75	30	-30	15	-60	75	45	15	-30	-60	15	45	-60	-60	-30	75	15	-30	0	-60	75	75	-60	45	15	-60	45	-60	-60	-60	75	75	45	-60	-30	1	1	1	1	0	1	0	1	0	1	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	9	10	6	7	6	5	8	6	6	45	15	-60	-60	75	15	45	75	60	0	75	75	45	45	-30	45	-60	60	15	-60	15	60	15	15	45	-30	15	75	45	-30	45	15	45	15	45	60	45	45	75	45	75	75	30	15	60	60	45	15	1.10454	0.0592604041407	0.62761875	502.095	551.91	14175.2230225	1.10400757753	1.33684263742	2.11614131065	1.81382479429	49.815	0.3321	1	26946495177.645493	14175.2230225	26946481002.42247
OK	Optimization1[1]/Subflow[2056]	2056	45	60	75	15	75	60	-30	45	0	-60	15	-30	45	-30	45	75	15	30	-60	-60	-30	30	75	0	45	75	30	-30	-30	0	45	-30	15	15	-30	15	45	15	-30	-60	75	-30	-60	30	-60	75	75	-60	45	15	-60	-30	-60	-60	-60	60	75	15	-60	-30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	10	6	8	6	7	6	8	8	45	45	-60	-30	75	15	45	45	75	0	75	75	45	15	-30	45	-60	30	15	-60	-60	75	45	45	45	-30	15	75	75	-30	75	45	75	15	45	60	45	15	45	15	75	75	0	15	30	60	45	-30	1.22446	0.0458372439818	0.68305875	546.447	563.517	14322.336792	1.22446383596	1.47617557038	2.36689701123	2.02254133373	17.07	0.1138	1	40344107222.16922	14322.336792	40344092899.83243
OK	Optimization1[1]/Subflow[2057]	2057	45	60	75	15	75	60	-30	45	-60	0	-30	-30	45	-30	15	45	75	30	-30	-30	-30	0	75	30	45	75	30	-30	-60	0	45	-30	15	15	15	45	45	-30	-30	-60	75	-30	-60	30	-60	75	75	-60	45	15	0	15	-30	-60	-60	60	75	45	-60	-30	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	7	10	6	7	6	7	6	6	6	45	45	-60	-60	75	15	45	75	75	0	75	75	45	45	-30	75	-30	30	15	-60	-30	75	75	15	45	-30	45	75	45	-30	75	45	75	45	45	60	45	45	45	15	75	75	30	15	30	60	45	-30	1.18929	0.0630934197402	0.62794875	502.359	525.054	14214.4312744	1.18929245839	1.42280355463	2.2041578104	1.88343193027	22.695	0.1513	1	6277043376.57449	14214.4312744	6277029162.143215
OK	Optimization1[1]/Subflow[2058]	2058	45	30	75	15	45	60	-30	45	-60	0	-60	-30	45	-30	15	75	75	30	-30	-30	-60	0	75	0	45	75	0	-30	-30	0	75	-30	15	-60	-60	15	45	15	-30	-30	45	-30	15	0	-60	75	75	-60	45	15	-60	-30	-30	-60	-30	60	75	-30	-60	15	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	6	10	6	8	8	7	6	6	6	45	45	-60	-60	75	-30	15	75	75	30	45	75	45	75	-30	75	-30	60	15	-60	15	60	75	15	45	-30	15	75	75	-30	75	45	75	45	45	60	45	45	75	15	75	75	30	15	30	75	45	-30	1.28196	0.0742489760372	0.60790125	486.321	515.856	15098.6496582	1.28196124363	1.50653409376	2.14620678316	1.81132344173	29.535	0.1969	1	2514142459.3752017	15098.6496582	2514127360.7255435
OK	Optimization1[1]/Subflow[2060]	2060	45	60	75	15	75	75	-30	45	-60	0	-30	15	45	-60	15	75	75	30	-30	-30	15	0	75	0	45	45	60	-30	-30	0	45	-30	15	-60	-30	15	45	15	-30	-60	75	-30	-60	0	-60	75	75	-60	45	15	-60	15	-30	-60	-30	75	75	15	-60	-30	1	0	1	1	1	1	1	0	0	1	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	7	10	6	7	6	7	8	6	6	45	75	-60	-30	75	-30	15	75	60	0	75	75	45	45	-30	45	-30	60	15	0	15	75	45	15	45	15	45	75	45	-30	45	75	75	45	75	60	45	-30	45	45	75	75	30	15	30	30	45	-30	1.17126	0.0619754833061	0.62106	496.848	532.638	14413.0705566	1.17063741821	1.41272031197	2.17299343375	1.84828017429	35.79	0.2386	1	10652404854.959965	14413.0705566	10652390441.889408
OK	Optimization1[1]/Subflow[2062]	2062	45	60	75	15	75	60	-30	45	-60	0	-30	-60	45	-30	15	75	75	30	-30	-60	-30	0	75	-60	45	75	30	-60	-30	0	45	15	45	-30	-60	15	45	-30	-30	-30	75	-60	-30	30	-60	75	75	-60	45	15	-60	15	-30	-60	-30	60	75	15	-60	-60	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	8	4	7	6	7	6	6	5	45	75	-60	-60	75	45	45	75	75	0	75	75	45	45	-30	45	-30	60	15	0	-30	60	45	15	45	15	15	45	75	-30	75	75	75	45	45	30	45	15	45	-30	75	45	30	15	30	60	45	-30	1.54358	0.092508869459	0.54990375	439.923	472.743	17227.746582	1.54357705016	1.8556024443	2.74726931505	2.32857278703	32.82	0.2188	1	7429457720.312334	17227.746582	7429440492.565752
